theta2_rad,w4_over_w2,MA,tau4_Nm,Ax,Ay,Bx,By,Cx,Cy,Dx,Dy
0.8751646395178982,0.4620848341740924,2.1641047834589737,-0.21641047834589738,9.897395813856049,1.7533353897799664,9.897395813856047,1.7533353897799673,9.898660443877093,1.7522796155604565,9.898660443877095,1.7522796155604548
0.8595795318285813,0.45688983618674683,2.1887114153077047,-0.21887114153077047,10.19452095177287,1.816017983456394,10.194520951772866,1.816017983456394,10.195773789810746,1.8149384797809585,10.195773789810753,1.8149384797809582
0.8439944241392646,0.45148063387845383,2.21493442899085,-0.22149344289908499,10.510452728394524,1.8828291690983008,10.510452728394524,1.882829169098305,10.51169350505375,1.8817259020520205,10.511693505053755,1.8817259020520192
0.8284093164499475,0.4458511142502175,2.2429012018545427,-0.2242901201854543,10.846644884020717,1.9541029288617118,10.846644884020716,1.9541029288617071,10.847873324475485,1.9529758639308457,10.847873324475483,1.9529758639308428
0.8128242087606306,0.4399950036537703,2.27275308059383,-0.227275308059383,11.204698816982324,2.0302082516914055,11.204698816982326,2.0302082516914015,11.205914640403181,2.029057354341457,11.20591464040318,2.029057354341457
0.7972391010713138,0.43390588622127524,2.3046472328564787,-0.23046472328564788,11.586382069625808,2.11155359118022,11.586382069625808,2.111553591180218,11.587584988556912,2.1103788275559276,11.587584988556914,2.1103788275559263
0.7816539933819968,0.4275772019779467,2.338758931425856,-0.2338758931425856,11.993650509739545,2.198592164674505,11.993650509739545,2.1985921646745052,11.994840229457234,2.197393502406821,11.994840229457228,2.1973935024068205
0.7660688856926802,0.4210022613859721,2.3752841533627933,-0.23752841533627933,12.428673716373606,2.291828045163845,12.428673716373604,2.29182804516384,12.429849934206908,2.290605454315925,12.429849934206908,2.2906054543159255
0.7504837780033625,0.4141742515617608,2.4144427043188177,-0.24144427043188177,12.893865108156055,2.391823361738915,12.893865108156055,2.3918233617389157,12.895027512785521,2.390576815891539,12.895027512785527,2.3905768158915404
0.7348986703140455,0.4070862502647543,2.4564818864543714,-0.24564818864543714,13.391917248311358,2.499206741214733,13.391917248311364,2.49920674121473,13.393065519040785,2.497936218713512,13.39306551904078,2.49793621871351
0.7193135626247285,0.39973124354997225,2.5016808571656854,-0.25016808571656857,13.925843624091403,2.614683288978732,13.925843624091396,2.6146832889787244,13.926977430094208,2.6133887743615247,13.92697743009422,2.613388774361521
0.7037284549354118,0.3921021394237556,2.5503558880592396,-0.255035588805924,14.499028716391853,2.7390465183270454,14.499028716391859,2.7390465183270485,14.500147715946364,2.7377280039379537,14.500147715946369,2.7377280039379506
0.6881433472460947,0.38419178105542073,2.602866717379743,-0.2602866717379743,15.115288215860433,2.873192668376971,15.115288215860437,2.8731926683769684,15.116392055584534,2.8718501561768326,15.116392055584532,2.8718501561768317
0.6725582395567777,0.3759929857460875,2.659624083187849,-0.2659624083187849,15.778940656800668,3.0181377698148992,15.778940656800668,3.0181377698148997,15.780028970861608,3.0167712734439385,15.780028970861597,3.016771273443941
0.656973131867461,0.367498553588419,2.7210991451137865,-0.27210991451137867,16.494896109773002,3.1750386510024846,16.494896109773002,3.175038651002484,16.495968519129303,3.1736481980551874,16.4959685191293,3.1736481980551887
0.641388024178144,0.35870129944104434,2.7878348964954296,-0.27878348964954297,17.268763829301125,3.3452184473177873,17.268763829301125,3.345218447317784,17.269819940960254,3.343804081877927,17.269819940960257,3.343804081877921
0.6258029164888272,0.3495940944509002,2.860460219074004,-0.2860460219074004,18.106984748716368,3.530197966235068,18.106984748716368,3.530197966235066,18.108024155013027,3.528759751698938,18.108024155013027,3.5287597516989395
0.6102178087995103,0.34016988514906643,2.9397076098073414,-0.29397076098073416,19.016997924509106,3.7317349506050697,19.016997924509102,3.73173495060507,19.01802020245907,3.7302729727541344,19.01802020245907,3.730272972754129
0.5946327011101936,0.3304217491839623,3.0264351619398093,-0.30264351619398094,20.007447513726262,3.9518729318187944,20.00744751372626,3.9518729318187953,20.00845222442689,3.950387302215725,20.00845222442691,3.9503873022157316
0.5790475934208761,0.32034292496430083,3.1216547083455657,-0.3121654708345566,21.088447136237086,4.193003444979464,21.088447136237093,4.193003444979471,21.089433824381427,4.191494304631926,21.089433824381437,4.191494304631923
0.563462485731559,0.3099268660600174,3.2265676503383536,-0.3226567650338354,22.271916991381552,4.4579453345508,22.271916991381552,4.457945334550794,22.272885184880618,4.456412857885589,22.272885184880618,4.456412857885578
0.5478773780422419,0.29916729038514944,3.3426114155481206,-0.33426114155481207,23.572021036774203,4.750047450259377,23.572021036774203,4.75004745025938,23.57297024653029,4.7484918493813115,23.572970246530296,4.748491849381313
0.5322922703529249,0.28805823371058636,3.471520279488714,-0.3471520279488714,25.005739812149756,5.073323074112569,25.00573981214976,5.073323074112565,25.00666953201227,5.071744603332586,25.00666953201227,5.07174460333259
0.5167071626636082,0.2765941148341611,3.615405919245878,-0.3615405919245878,26.593629988178893,5.432628045652432,26.593629988178893,5.432628045652425,26.594539695105652,5.431027006280843,26.594539695105663,5.431027006280846
0.5011220549742912,0.2647697999735854,3.7768657909616747,-0.3776865790961675,28.36084719635289,5.83390044391648,28.360847196352886,5.833900443916492,28.361736350821644,5.832277189276177,28.361736350821655,5.832277189276176
0.48553694728497443,0.2525806611641812,3.9591312944975825,-0.39591312944975826,30.338545613187854,6.284488330060544,30.338545613187865,6.284488330060549,30.33941365991417,6.282843270640579,30.339413659914143,6.282843270640575
0.46995183959565745,0.24002266152400864,4.166273274575674,-0.41662732745756736,32.56582167513601,6.7936048221998675,32.565821675136,6.793604822199857,32.56666804410011,6.791938430955107,32.56666804410013,6.791938430955103
0.45436673190634075,0.227092428972675,4.403493346404452,-0.44034933464044523,35.09247173092293,7.3729734615317,35.09247173092294,7.372973461531701,35.09329583877095,7.3712862792096265,35.09329583877096,7.371286279209618
0.4387816242170237,0.21378732895094288,4.677545694157893,-0.46775456941578936,37.982987979801926,8.03776315222234,37.98298797980192,8.03776315222235,37.983789231669206,8.036055792602065,37.983789231669235,8.036055792602069
0.423196516527707,0.20010555834559796,4.99736243344586,-0.49973624334458605,41.32248756435975,8.80797533011927,41.322487564359726,8.807975330119264,41.323265356120494,8.80624848511611,41.323265356120494,8.806248485116113
0.40761140883838964,0.18604622820106442,5.375008188391098,-0.5375008188391098,45.225767758544755,9.710562280844371,45.22576775854477,9.71056228084437,45.226521479543095,9.708816725305788,45.22652147954311,9.70881672530579
0.3920263011490722,0.17160944443261883,5.827185113885982,-0.5827185113885982,49.85158902684933,10.782768321693638,49.851589026849325,10.78276832169365,49.85231806314484,10.78100491771552,49.85231806314487,10.781004917715531
0.37644119345975535,0.15679640841259612,6.37769710495273,-0.637769710495273,55.42606927260348,12.077602477201957,55.42606927260347,12.07760247720194,55.426773010708594,12.075822177889847,55.42677301070857,12.075822177889856
0.3608560857704383,0.1416094954631575,7.061673348452611,-0.7061673348452611,62.282788991766076,13.673220338193445,62.28278899176607,13.67322033819345,62.28346682292165,13.671424190592072,62.283466822921646,13.671424190592061
0.3452709780811216,0.12605234933626974,7.933211917631942,-0.7933211917631943,70.93538310631189,15.689906094701414,70.9353831063119,15.689906094701387,70.936034431253,15.688095241792706,70.93603443125299,15.688095241792723
0.3296858703918046,0.11012996758985594,9.080180643693478,-0.9080180643693478,82.2181180484414,18.322959521302437,82.21811804844141,18.322959521302472,82.2187422826345,18.32113520286418,82.21874228263451,18.321135202864202
0.3141007627024879,0.09384877464047037,10.655440135803014,-1.0655440135803014,97.58245830766556,21.912076536931295,97.58245830766556,21.912076536931263,97.58305488699119,21.910240089003306,97.58305488699118,21.910240089003313
0.2985156550131709,0.07721671646532258,12.950563631504483,-1.2950563631504484,119.79729858860576,27.105167903404563,119.79729858860576,27.10516790340455,119.79786697533282,27.10332075644146,119.79786697533277,27.103320756441462
0.28293054732385414,0.060243307342666697,16.599354253775513,-1.6599354253775513,154.88209824346148,35.310616250496,154.88209824346137,35.31061625049591,154.8826379325268,35.30875992575388,154.8826379325268,35.308759925753805
0.26734543963453716,0.042939713784662104,23.288464497338968,-2.3288464497338968,218.85681091980496,50.27642891225855,218.85681091980504,50.27642891225853,218.8573214450727,50.27456501702339,218.85732144507256,50.274565017023434
0.25176033194522013,0.025318794283357704,39.496351556413174,-3.9496351556413174,373.25694313163365,86.39902892827422,373.2569431316337,86.39902892827419,373.25742407171674,86.39715915118236,373.25742407171674,86.39715915118238
0.2361752242559032,0.007395141166099961,135.22392305154312,-13.522392305154312,1282.9958799408196,299.23585880878636,1282.9958799408196,299.2358588087861,1282.9963309172206,299.2339849454655,1282.9963309172215,299.23398494546507
0.2205901165665858,-0.010814894535471353,92.46507182480039,9.24650718248004,-879.2814887062491,-206.62762253452104,-879.2814887062492,-206.6276225345214,-879.281067962607,-206.62949885130968,-879.2810679626067,-206.62949885131
0.2050050088772688,-0.029293183878564832,34.13763434338546,3.413763434338546,-324.7810853897775,-76.89554195619388,-324.78108538977756,-76.8955419561939,-324.78069516267664,-76.89741871533363,-324.7806951626766,-76.89741871533361
0.18941990118795177,-0.04801983455315906,20.824728142138373,2.0824728142138373,-197.8545364614749,-47.19292921126058,-197.85453646147496,-47.19292921126057,-197.85417692426216,-47.19480455190133,-197.8541769242621,-47.19480455190133
2.965663464988765,0.24718001268020373,4.045634552554938,-0.40456345525549386,17.13317615187467,5.432430895290992,17.13317615187467,5.432430895290994,17.133497271557275,5.4342373029064355,17.133497271557268,5.434237302906439
